id ,status,age,n_child,education,profession,device,account_balance,loan,mortgage,credit,positive,campaign_type,consent,n_contact,l_date,l_call_duration,p_outcome,n_p_contact,p_days,subscribed
514122,married,56,unknown,master,scientist,cellular,2572,False,False,False,True,phone call,True,1,08-Apr,296,unknown,0,-1,True
509073,married,37,unknown,bachelor,engineer,cellular,2543,False,True,False,True,phone call,False,3,20-Nov,559,unknown,0,-1,False
494242,married,55,1,bachelor,unknown,unknown,1877,False,False,False,True,phone call,False,4,20-Jun,19,unknown,0,-1,False
501378,married,59,unknown,master,accountant,cellular,11204,False,False,False,True,phone call,False,1,05-Aug,84,unknown,0,-1,False
500398,divorced,56,unknown,master,accountant,cellular,915,True,False,False,True,phone call,False,4,30-Jul,64,unknown,0,-1,False
503091,married,60,unknown,unknown,engineer,cellular,3217,False,False,False,True,phone call,False,2,13-Aug,145,unknown,0,-1,False
487726,married,55,unknown,unknown,engineer,unknown,-82,False,True,False,False,phone call,False,1,23-May,34,unknown,0,-1,False
508977,single,32,unknown,master,technician,cellular,713,False,False,False,True,phone call,False,1,20-Nov,277,unknown,0,-1,False
501825,single,37,unknown,doctoral,technician,cellular,2265,False,False,False,True,phone call,False,3,07-Aug,380,unknown,0,-1,False
515162,married,46,3 or more,bachelor,engineer,cellular,87,False,True,False,True,phone call,False,1,17-Apr,65,failure,1,344,False
502766,divorced,59,unknown,master,technician,cellular,582,False,False,False,True,phone call,False,4,12-Aug,84,unknown,0,-1,False
482672,married,44,unknown,master,engineer,unknown,126,True,True,False,True,phone call,False,2,05-May,172,unknown,0,-1,False
501150,married,50,unknown,master,student,cellular,4006,True,False,False,True,phone call,False,3,31-Jul,13,unknown,0,-1,False
513897,single,30,unknown,doctoral,manager,cellular,10,False,True,False,True,phone call,False,2,02-Apr,266,failure,2,314,False
519634,married,31,unknown,bachelor,engineer,telephone,1024,False,True,False,True,phone call,False,1,13-May,41,failure,1,349,False
514973,single,33,unknown,master,engineer,cellular,248,False,True,False,True,phone call,False,1,17-Apr,447,unknown,0,-1,False
490630,single,33,unknown,master,technician,unknown,10,False,True,False,True,phone call,False,2,02-Jun,31,unknown,0,-1,False
509283,single,30,unknown,doctoral,manager,cellular,18532,False,True,False,True,phone call,False,2,21-Nov,106,unknown,0,-1,False
513633,married,35,unknown,doctoral,student,cellular,3338,False,True,False,True,phone call,True,1,05-Mar,97,unknown,0,-1,True
493293,married,58,1,bachelor,student,unknown,614,False,True,False,True,phone call,False,3,17-Jun,16,unknown,0,-1,False
500525,divorced,59,unknown,master,accountant,cellular,621,False,False,False,True,phone call,True,4,30-Jul,687,unknown,0,-1,True
521623,married,56,0,master,engineer,telephone,798,False,True,False,True,phone call,False,2,18-May,86,unknown,0,-1,False
484512,married,37,unknown,master,scientist,unknown,175,False,True,False,True,phone call,False,2,12-May,177,unknown,0,-1,False
512784,married,40,0,master,teacher,cellular,-24,True,True,False,False,phone call,False,1,05-Feb,111,unknown,0,-1,False
485543,married,39,3 or more,bachelor,technician,unknown,-385,False,True,False,False,phone call,False,8,15-May,314,unknown,0,-1,False
522496,single,25,unknown,master,teacher,cellular,731,False,False,False,True,phone call,True,2,05-Jun,232,unknown,0,-1,True
483151,married,46,unknown,doctoral,manager,unknown,10,False,False,False,True,phone call,False,2,07-May,65,unknown,0,-1,False
495834,married,55,unknown,bachelor,engineer,cellular,265,True,False,False,True,phone call,False,1,09-Jul,106,unknown,0,-1,False
507576,married,58,unknown,master,teacher,telephone,3995,False,False,False,True,phone call,False,3,18-Nov,213,unknown,0,-1,False
516014,married,41,unknown,master,engineer,cellular,1256,False,True,False,True,phone call,False,4,20-Apr,97,success,4,340,False
518692,married,47,1,master,scientist,cellular,1424,False,True,False,True,phone call,False,1,11-May,237,failure,2,369,False
484724,married,29,2,master,engineer,unknown,123,False,True,False,True,phone call,False,1,13-May,47,unknown,0,-1,False
492893,married,51,unknown,bachelor,teacher,unknown,275,False,False,False,True,phone call,False,2,16-Jun,103,unknown,0,-1,False
524355,single,30,unknown,doctoral,manager,cellular,368,False,False,False,True,phone call,True,1,27-Oct,94,success,3,180,True
497609,married,58,3 or more,doctoral,scientist,telephone,1533,False,True,False,True,phone call,False,5,17-Jul,467,unknown,0,-1,False
491581,married,35,unknown,master,technician,unknown,203,True,True,False,True,phone call,False,1,05-Jun,224,unknown,0,-1,False
526397,married,45,1,doctoral,scientist,cellular,2439,False,True,False,True,phone call,False,4,29-Jun,240,unknown,0,-1,False
508548,single,33,unknown,master,manager,cellular,18550,False,False,False,True,phone call,False,1,20-Nov,115,unknown,0,-1,False
495490,single,41,3 or more,master,technician,cellular,33,False,False,False,True,phone call,False,1,08-Jul,387,unknown,0,-1,False
483700,married,43,unknown,doctoral,scientist,unknown,2108,False,True,False,True,phone call,False,4,08-May,330,unknown,0,-1,False
526676,married,40,unknown,master,technician,cellular,10,False,False,False,True,phone call,True,2,28-Jul,448,success,11,182,True
485707,married,60,unknown,master,accountant,unknown,-177,False,True,False,False,phone call,False,1,15-May,96,unknown,0,-1,False
506920,married,44,1,doctoral,manager,cellular,1316,False,True,False,True,phone call,False,3,17-Nov,143,failure,12,150,False
503228,single,31,2,doctoral,manager,cellular,5782,False,False,False,True,phone call,False,2,13-Aug,467,unknown,0,-1,False
523567,married,58,unknown,master,scientist,cellular,357,False,False,False,True,phone call,False,1,20-Aug,60,unknown,0,-1,False
495859,married,34,unknown,master,scientist,cellular,10,True,False,False,True,phone call,False,1,09-Jul,58,unknown,0,-1,False
497996,married,39,unknown,master,engineer,cellular,217,True,True,False,True,phone call,False,1,21-Jul,36,unknown,0,-1,False
526645,married,56,unknown,master,accountant,cellular,364,True,False,False,True,phone call,True,1,26-Jul,167,failure,2,221,True
520449,married,42,unknown,bachelor,engineer,telephone,182,False,True,False,True,phone call,False,3,14-May,346,failure,1,371,False
506684,married,54,0,master,engineer,telephone,10,False,False,False,True,phone call,False,1,17-Nov,437,unknown,0,-1,False
512008,married,54,unknown,bachelor,self-employed,cellular,497,False,True,False,True,phone call,False,3,03-Feb,215,unknown,0,-1,False
520299,married,36,unknown,bachelor,engineer,cellular,4157,False,True,False,True,phone call,False,7,14-May,258,unknown,0,-1,False
517650,married,37,0,doctoral,manager,cellular,462,False,True,False,True,phone call,False,1,07-May,498,failure,1,351,False
504099,divorced,47,0,master,architect,cellular,1235,False,False,False,True,phone call,False,3,19-Aug,55,unknown,0,-1,False
487120,single,26,unknown,master,engineer,unknown,885,False,True,False,True,phone call,False,10,20-May,161,unknown,0,-1,False
494767,single,34,unknown,master,technician,unknown,-420,True,True,False,False,phone call,False,4,27-Jun,102,unknown,0,-1,False
497145,married,35,unknown,bachelor,engineer,cellular,297,False,True,False,True,phone call,False,1,16-Jul,201,unknown,0,-1,False
504506,single,32,unknown,doctoral,scientist,cellular,10,False,False,False,True,phone call,False,2,21-Aug,109,unknown,0,-1,False
508949,single,34,unknown,doctoral,technician,cellular,4516,False,True,False,True,phone call,False,1,20-Nov,48,unknown,0,-1,False
521024,single,26,unknown,master,unemployed,cellular,345,False,True,False,True,phone call,False,11,15-May,33,other,2,374,False
500477,married,45,1,master,scientist,cellular,2640,False,False,False,True,phone call,False,3,30-Jul,140,unknown,0,-1,False
485151,married,50,3 or more,master,technician,unknown,672,False,True,False,True,phone call,False,1,14-May,69,unknown,0,-1,False
498359,married,29,2,master,engineer,cellular,13,False,False,False,True,phone call,False,1,22-Jul,106,unknown,0,-1,False
496249,married,49,unknown,bachelor,architect,telephone,80,False,False,False,True,phone call,False,1,10-Jul,127,unknown,0,-1,False
516424,married,44,unknown,doctoral,scientist,cellular,1646,True,True,False,True,phone call,False,1,30-Apr,224,unknown,0,-1,False
519032,married,44,0,bachelor,engineer,cellular,103,False,True,False,True,phone call,False,1,12-May,73,failure,2,329,False
489230,married,29,2,master,scientist,unknown,320,True,True,False,True,phone call,False,2,28-May,253,unknown,0,-1,False
485490,single,41,3 or more,master,technician,unknown,37,False,True,False,True,phone call,False,3,14-May,192,unknown,0,-1,False
483983,single,35,unknown,master,scientist,unknown,295,False,True,False,True,phone call,False,2,09-May,265,unknown,0,-1,False
509296,married,31,3 or more,master,technician,cellular,3196,False,True,False,True,phone call,False,1,21-Nov,399,unknown,0,-1,False
488691,married,36,unknown,doctoral,manager,unknown,10,False,True,False,True,phone call,False,2,27-May,133,unknown,0,-1,False
520010,single,38,unknown,doctoral,scientist,cellular,680,False,True,False,True,phone call,False,1,14-May,257,other,12,288,False
501129,divorced,46,unknown,doctoral,manager,cellular,4435,True,True,False,True,phone call,False,2,31-Jul,7,unknown,0,-1,False
510754,married,54,unknown,master,scientist,cellular,400,False,False,False,True,phone call,False,2,29-Jan,82,unknown,0,-1,False
503589,single,32,2,master,scientist,cellular,10,False,False,False,True,phone call,True,4,18-Aug,537,unknown,0,-1,True
488457,married,54,unknown,doctoral,manager,unknown,1228,False,True,False,True,phone call,False,2,27-May,109,unknown,0,-1,False
518889,single,27,3 or more,master,engineer,cellular,497,False,True,False,True,phone call,False,1,12-May,309,unknown,0,-1,False
512756,single,29,2,doctoral,manager,cellular,767,False,False,False,True,phone call,False,1,05-Feb,197,unknown,0,-1,False
521781,single,27,unknown,doctoral,unemployed,cellular,3370,False,True,False,True,phone call,True,1,22-May,180,success,6,98,True
518858,married,46,unknown,bachelor,engineer,cellular,2092,False,True,False,True,phone call,False,2,12-May,711,unknown,0,-1,False
526705,single,29,0,doctoral,manager,cellular,10,False,False,False,True,phone call,False,6,29-Jul,91,unknown,0,-1,False
486394,married,57,unknown,bachelor,accountant,unknown,73,True,True,False,True,phone call,False,5,16-May,169,unknown,0,-1,False
483997,married,47,unknown,master,teacher,unknown,1185,False,True,False,True,phone call,False,4,09-May,229,unknown,0,-1,False
497792,single,33,unknown,master,engineer,cellular,2411,False,True,False,True,phone call,False,1,18-Jul,170,unknown,0,-1,False
521871,married,37,unknown,master,teacher,cellular,429,True,True,False,True,phone call,True,1,25-May,341,unknown,0,-1,True
525109,divorced,38,1,master,architect,cellular,73,False,False,False,True,phone call,True,4,27-Jan,150,success,4,92,True
510745,married,50,3 or more,master,accountant,cellular,1114,False,False,False,True,phone call,False,2,29-Jan,344,unknown,0,-1,False
512907,married,48,unknown,master,technician,cellular,182,False,True,False,True,phone call,False,3,05-Feb,216,unknown,0,-1,False
513837,single,27,unknown,doctoral,manager,cellular,10,False,True,False,True,phone call,False,1,01-Apr,114,unknown,0,-1,False
526655,single,28,unknown,doctoral,technician,cellular,292,True,False,False,True,phone call,False,2,26-Jul,417,failure,4,326,False
484837,married,47,unknown,master,technician,unknown,3574,False,True,False,True,phone call,False,1,13-May,101,unknown,0,-1,False
496570,single,25,1,master,technician,telephone,176,True,False,False,True,phone call,False,7,11-Jul,395,unknown,0,-1,False
524459,married,37,0,bachelor,manager,cellular,1365,False,False,False,True,phone call,False,3,02-Nov,93,success,3,80,False
505283,married,51,unknown,doctoral,manager,cellular,8888,False,False,False,True,phone call,False,4,26-Aug,64,unknown,0,-1,False
488789,married,31,unknown,master,scientist,unknown,-314,False,True,False,False,phone call,False,2,27-May,86,unknown,0,-1,False
509941,married,54,1,doctoral,manager,cellular,1013,False,True,False,True,phone call,False,2,21-Nov,1078,other,1,175,False
526257,married,80,unknown,master,accountant,telephone,7484,False,False,False,True,phone call,True,1,09-Jun,643,failure,12,64,True
502952,married,50,1,doctoral,manager,cellular,2076,False,False,False,True,phone call,False,2,12-Aug,111,unknown,0,-1,False
482701,married,53,unknown,master,scientist,unknown,60,True,True,False,True,phone call,False,2,05-May,139,unknown,0,-1,False
523969,single,26,1,doctoral,manager,cellular,1491,False,False,False,True,phone call,True,5,18-Sep,803,unknown,0,-1,True
508752,divorced,38,2,doctoral,manager,cellular,3912,False,True,False,True,phone call,False,1,20-Nov,578,unknown,0,-1,False
510833,single,28,unknown,master,engineer,cellular,1770,False,False,False,True,phone call,False,1,29-Jan,25,unknown,0,-1,False
507478,married,57,unknown,doctoral,retired,cellular,666,False,False,False,True,phone call,False,1,18-Nov,430,unknown,0,-1,False
499709,married,49,unknown,doctoral,manager,cellular,212,False,True,False,True,phone call,False,3,28-Jul,63,unknown,0,-1,False
499722,single,30,unknown,doctoral,unemployed,cellular,141,False,False,False,True,phone call,False,2,28-Jul,281,unknown,0,-1,False
504173,divorced,41,1,master,scientist,cellular,57,False,False,False,True,phone call,False,2,20-Aug,237,unknown,0,-1,False
516567,married,39,1,master,technician,cellular,136,False,False,False,True,phone call,False,5,04-May,38,unknown,0,-1,False
493131,married,58,3 or more,master,student,unknown,345,False,False,False,True,phone call,False,2,17-Jun,286,unknown,0,-1,False
485996,married,29,unknown,master,scientist,unknown,86,False,True,False,True,phone call,False,12,15-May,202,unknown,0,-1,False
491613,married,56,unknown,bachelor,manager,unknown,10,False,False,False,True,phone call,False,2,05-Jun,140,unknown,0,-1,False
482981,married,39,1,bachelor,engineer,unknown,2013,False,True,False,True,phone call,False,1,06-May,144,unknown,0,-1,False
490824,married,37,2,master,engineer,unknown,70,False,False,False,True,phone call,False,2,03-Jun,43,unknown,0,-1,False
488639,married,36,unknown,master,scientist,unknown,437,False,True,False,True,phone call,False,1,27-May,55,unknown,0,-1,False
490047,married,32,0,doctoral,manager,unknown,129,False,True,False,True,phone call,False,2,30-May,511,unknown,0,-1,False
504943,married,30,unknown,doctoral,student,cellular,-455,True,True,False,False,phone call,False,2,22-Aug,113,unknown,0,-1,False
507625,married,46,3 or more,bachelor,manager,cellular,1150,True,True,False,True,phone call,False,2,18-Nov,170,unknown,0,-1,False
485348,married,34,unknown,master,engineer,unknown,529,False,False,False,True,phone call,False,1,14-May,305,unknown,0,-1,False
514594,single,33,3 or more,master,manager,cellular,-589,True,True,False,False,phone call,False,1,16-Apr,294,failure,1,342,False
525040,married,32,unknown,master,technician,cellular,339,False,False,False,True,phone call,True,2,14-Jan,331,unknown,0,-1,True
521596,single,33,unknown,master,manager,cellular,207,False,True,False,True,phone call,False,4,18-May,19,unknown,0,-1,False
